SN,Title,Company,Experience,Salary,Description
35,Marketing Manager-Rural,IDFC FIRST Bank,Not Specified,Not Specified,"Job DescriptionJob Title - Marketing Manager - Brand Activation (Rural Marketing) Place of work - Mumbai Business Unit - Corporate Function Function - Marketing & Communication ResponsibilitiesBuild and maintain a calendar of brand activation / marketing events for the RBT.Managing & organizing rewards and recognition events for Rural Banking Team (RBT).Managing & organizing new branch launch events and activation support for RBT.Managing & organizing marketing activities & events for branches across pan India.Managing customer gifting for rural branches for NTB marketing events & activities.Provide consumer insight to businesses to help develop marketing initiatives that are differentiated and relevant to audiences / customers.Work with multiple stakeholders  business heads, product managers, agencies, branches etc. to execute continuous / new marketing initiatives.RequirementMarketing Track record of successful end-to-end delivery of event projects & programs, from briefing and conceptualization to onsite build and supplier management.A solid understanding of experiential marketing and brand experience across the industry including insights, measurement and best practiceExperience in managing complex event production and event logistics.Previous brand experience, activation or sponsorship at a manager level.A passion for creating & delivering innovative ideas and experience High degree of attention to detailing and trustworthinessExcellent interpersonal skills and ability to build & maintain relationships across verticals.A good team player who meets and exceeds team goals.Self-motivated, confident, energetic and creative."
36,Lead Brand Marketing,Silverlink Technologies Private Limited,3-8 years,Not Specified,"Hi , This is Selciya from Silverlink Technologies. We have an excellent job opportunity with TCS for the post of Brand Marketing Lead at Mumbai Location If interested kindly forward me your word formatted updated profile ASAP on [Confidential Information] Please Fill the mandatory details Full Name: Pan Card No: Mail Id: Date of Birth: Role :Brand Marketing Lead1.	Proven work experience as Marketer 2.	Efficient execution of business plans in order to meet future brand expectations and targets 3.	Ensure brand integrity by guiding efforts across multiple channels and functions 4.	Support the development and execution of offline/traditional, digital, and social advertising programs for the businessExp: 3+ Years Mode: Permanent Location: MumbaiInterview Mode: AnyThanks & Regards  Selciya | IT Recruiter | Silverlink Group Website: www.silverlinktechnologies.com"
37,Team Lead/Consultant-Digital Marketing,Accenture,7-11 years,Not Specified,job description is not available for this job
38,New Associate-Digital Marketing & Campaigns,Accenture,0-1 years,Not Specified,job description is not available for this job
39,Senior Analyst-Marketing & Customer Analytics,Accenture,5-8 years,Not Specified,job description is not available for this job
40,Team Lead/Consultant-Digital Marketing,Accenture,7-11 years,Not Specified,job description is not available for this job
41,Pegasystems Pega Marketing Application Lead,Accenture,6-8 years,Not Specified,job description is not available for this job
42,Pegasystems Pega Marketing Application Developer,Accenture,6-8 years,Not Specified,job description is not available for this job
43,Associate-Digital Marketing (Content Management),Accenture,1-3 years,Not Specified,job description is not available for this job
44,Marketing Executive,Corporates Steps,2-7 years,100000 - 500000 INR,"Duties/ Roles & Responsibilities To organize Dealers Meet, Architect meet keeping in mind brand promotionTo interact and motivate the team to achieve defined sales targets as per Business Plan To organize and conduct team training as and when neededTo keep self and team abreast with the recent changes being done in the Building industryTo keep updated data of Senior High-end Dealers, Architect, Designer & SpecifierTo develop strong relations with High-end Dealers, Senior Architect / Designers by personal visit, courtesy call, or by one to one meeting at frequent intervalsExperience in Product Placement, Business Development, and related groundworkExperience of doing market development and growthExpertise in creating brand presence and visibilityExperience of /exposure to concept selling rather than product sellingAbility to procure leads and cues from everywhere possibleAbility to establish and maintain a wide network of resourcesTo follow up effectively and consistently."
